Item de configuração,total_incidentes,dias_com_incidente,media_diaria,max_diario,std_diario,indice_ruido,total_manuais_p2p3,correlacao_risco
IC00161,83,40,2.075,5,0.9442810316143531,10.121951219512194,0.0,0.0
IC00569,37,21,1.7619047619047619,6,1.1791845447071423,10.090909090909092,20.0,0.5263157894736842
IC02700,6,2,3.0,5,2.8284271247461903,10.0,2.0,0.2857142857142857
IC01192,40,23,1.7391304347826086,6,1.5140971298358223,10.0,0.0,0.0
IC02760,18,8,2.25,5,1.4880476182856899,10.0,0.0,0.0
IC01238,6,2,3.0,5,2.8284271247461903,10.0,0.0,0.0
IC03571,10,3,3.3333333333333335,4,0.5773502691896257,10.0,0.0,0.0
IC01728,12,5,2.4,5,1.949358868961793,10.0,2.0,0.15384615384615385
IC00522,14,6,2.3333333333333335,5,1.7511900715418263,10.0,0.0,0.0
IC00341,48,23,2.0869565217391304,5,1.3788349323798654,10.0,2.0,0.04081632653061224
IC02256,6,2,3.0,5,2.8284271247461903,10.0,4.0,0.5714285714285714
IC03605,12,5,2.4,5,1.51657508881031,10.0,0.0,0.0
IC01006,6,2,3.0,5,2.8284271247461903,10.0,1.0,0.14285714285714285
IC01002,20,11,1.8181818181818181,6,1.5374122295716148,10.0,0.0,0.0
IC00072,28,16,1.75,6,1.3416407864998738,9.882352941176471,5.0,0.1724137931034483
IC00280,36,21,1.7142857142857142,6,1.2305631695633161,9.818181818181818,4.0,0.10810810810810811
IC00192,57,34,1.6764705882352942,6,1.3193338134187067,9.771428571428572,9.0,0.15517241379310345
IC00132,41,20,2.05,5,1.190974832912761,9.761904761904763,9.0,0.21428571428571427
IC00465,37,18,2.0555555555555554,5,0.9983646759294875,9.736842105263158,0.0,0.0
IC00255,76,46,1.6521739130434783,6,1.1778962660296406,9.702127659574469,0.0,0.0
IC00077,42,25,1.68,6,1.1075498483890767,9.692307692307692,1.0,0.023255813953488372
IC00106,62,31,2.0,5,1.2909944487358056,9.6875,9.0,0.14285714285714285
IC00173,85,43,1.9767441860465116,5,1.2245187994244777,9.659090909090908,20.0,0.23255813953488372
IC00168,79,40,1.975,5,1.2907461566960565,9.634146341463415,12.0,0.15
IC00316,61,31,1.967741935483871,5,1.3780147790146506,9.53125,0.0,0.0
IC00099,85,35,2.4285714285714284,4,0.9166984970282115,9.444444444444445,0.0,0.0
IC00036,49,25,1.96,5,1.1357816691600546,9.423076923076923,4.0,0.08
IC01814,32,16,2.0,5,1.2649110640673518,9.411764705882353,4.0,0.12121212121212122
IC00208,190,121,1.5702479338842976,6,1.2303552757976846,9.344262295081966,0.0,0.0
IC01689,7,2,3.5,4,0.7071067811865476,9.333333333333334,0.0,0.0
IC04714,7,2,3.5,4,0.7071067811865476,9.333333333333334,0.0,0.0
IC00223,77,49,1.5714285714285714,6,1.118033988749895,9.24,0.0,0.0
IC00169,48,25,1.92,5,1.1874342087037917,9.23076923076923,8.0,0.16326530612244897
IC00172,33,17,1.9411764705882353,5,1.2485285456935955,9.166666666666666,11.0,0.3235294117647059
IC00052,110,59,1.8644067796610169,5,1.07410952884389,9.166666666666666,0.0,0.0
IC00530,34,14,2.4285714285714284,4,1.1578684470436789,9.066666666666666,1.0,0.02857142857142857
IC01501,27,14,1.9285714285714286,5,0.9972489631508746,9.0,0.0,0.0
IC02216,9,3,3.0,4,1.7320508075688772,9.0,1.0,0.1
IC00286,158,87,1.8160919540229885,5,0.8960992422222294,8.977272727272727,2.0,0.012578616352201259
IC00387,43,23,1.8695652173913044,5,0.9678630550241251,8.958333333333334,11.0,0.25
IC00761,32,17,1.8823529411764706,5,1.2689736473414486,8.88888888888889,2.0,0.06060606060606061
IC02785,11,4,2.75,4,1.5,8.8,0.0,0.0
IC01488,7,3,2.3333333333333335,5,2.3094010767585034,8.75,0.0,0.0
IC03235,7,3,2.3333333333333335,5,2.3094010767585034,8.75,0.0,0.0
IC01021,61,34,1.7941176470588236,5,1.0948754395656126,8.714285714285714,0.0,0.0
IC00670,48,27,1.7777777777777777,5,1.1875421719907087,8.571428571428571,11.0,0.22448979591836735
IC00181,46,26,1.7692307692307692,5,0.9922778767136676,8.518518518518519,7.0,0.14893617021276595
IC00455,87,40,2.175,4,0.5943106327545623,8.487804878048781,0.0,0.0
IC01809,22,12,1.8333333333333333,5,1.2673044646258476,8.461538461538462,0.0,0.0
IC00722,31,21,1.4761904761904763,6,1.1670067531530235,8.454545454545455,0.0,0.0
IC00163,46,21,2.1904761904761907,4,0.9807674351775562,8.363636363636363,0.0,0.0
IC00473,18,10,1.8,5,1.2292725943057181,8.181818181818182,0.0,0.0
IC00484,55,26,2.1153846153846154,4,0.9519211344191525,8.148148148148149,0.0,0.0
IC00111,57,34,1.6764705882352942,5,1.0066622988655227,8.142857142857142,11.0,0.1896551724137931
IC00242,52,31,1.6774193548387097,5,1.1071614388213236,8.125,5.0,0.09433962264150944
IC01190,47,28,1.6785714285714286,5,0.8629652337776966,8.10344827586207,0.0,0.0
IC05927,8,3,2.6666666666666665,4,1.1547005383792515,8.0,0.0,0.0
IC00570,36,26,1.3846153846153846,6,1.061203960675725,8.0,3.0,0.08108108108108109
IC03876,4,1,4.0,4,0.0,8.0,0.0,0.0
IC03627,6,2,3.0,4,1.4142135623730951,8.0,0.0,0.0
IC02184,4,1,4.0,4,0.0,8.0,3.0,0.6
IC02359,4,1,4.0,4,0.0,8.0,1.0,0.2
IC05079,4,1,4.0,4,0.0,8.0,0.0,0.0
IC04239,4,1,4.0,4,0.0,8.0,0.0,0.0
IC02263,4,1,4.0,4,0.0,8.0,1.0,0.2
IC00129,246,122,2.0163934426229506,4,0.18107149208503703,8.0,0.0,0.0
IC02839,6,2,3.0,4,1.4142135623730951,8.0,0.0,0.0
IC00177,50,24,2.0833333333333335,4,1.0598058340078627,8.0,13.0,0.2549019607843137
IC00923,8,3,2.6666666666666665,4,1.1547005383792517,8.0,0.0,0.0
IC02261,6,2,3.0,4,1.4142135623730951,8.0,0.0,0.0
IC00899,6,2,3.0,4,1.4142135623730951,8.0,0.0,0.0
IC00890,16,7,2.2857142857142856,4,0.9511897312113419,8.0,0.0,0.0
IC01538,8,4,2.0,5,2.0,8.0,3.0,0.3333333333333333
IC04716,4,1,4.0,4,0.0,8.0,0.0,0.0
IC05890,6,2,3.0,4,1.4142135623730951,8.0,1.0,0.14285714285714285
IC01265,12,5,2.4,4,0.8944271909999159,8.0,0.0,0.0
IC01247,4,1,4.0,4,0.0,8.0,0.0,0.0
IC01934,4,1,4.0,4,0.0,8.0,0.0,0.0
IC02890,6,2,3.0,4,1.4142135623730951,8.0,0.0,0.0
IC00650,67,41,1.6341463414634145,5,1.0429788483228126,7.976190476190476,1.0,0.014705882352941176
IC00362,51,31,1.6451612903225807,5,1.0503455652553653,7.96875,1.0,0.019230769230769232
IC00025,241,120,2.0083333333333333,4,0.2048091275101884,7.966942148760331,0.0,0.0
IC00054,243,122,1.9918032786885247,4,0.3519931826759127,7.902439024390244,0.0,0.0
IC00312,74,46,1.608695652173913,5,1.1250335475406,7.872340425531915,0.0,0.0
IC00278,33,20,1.65,5,0.9880869341680844,7.857142857142857,5.0,0.14705882352941177
IC04595,22,13,1.6923076923076923,5,1.1821319289469756,7.857142857142857,0.0,0.0
IC00139,49,24,2.0416666666666665,4,1.2328534123049197,7.84,7.0,0.14
IC00258,81,51,1.588235294117647,5,0.9628389395581235,7.788461538461538,0.0,0.0
IC00454,62,31,2.0,4,0.6324555320336759,7.75,0.0,0.0
IC03836,27,13,2.076923076923077,4,0.6405126152203485,7.714285714285714,0.0,0.0
IC00271,52,26,2.0,4,0.8944271909999157,7.703703703703703,0.0,0.0
IC00404,20,12,1.6666666666666667,5,1.3706888336846839,7.6923076923076925,35.0,1.6666666666666667
IC00245,78,50,1.56,5,0.8843307166024093,7.647058823529412,0.0,0.0
IC00306,62,40,1.55,5,0.9594335935919797,7.560975609756097,0.0,0.0
IC00308,39,25,1.56,5,1.1575836902790224,7.5,0.0,0.0
IC00363,78,41,1.9024390243902438,4,0.8308091853362146,7.428571428571429,0.0,0.0
IC00408,68,54,1.2592592592592593,6,0.8941146181471069,7.418181818181818,0.0,0.0
IC00144,34,22,1.5454545454545454,5,1.1009637651263606,7.391304347826087,0.0,0.0
IC01162,46,24,1.9166666666666667,4,0.9286112429750729,7.36,0.0,0.0
IC00568,44,17,2.588235294117647,3,0.5072996561958922,7.333333333333333,0.0,0.0
IC02784,11,5,2.2,4,1.0954451150103321,7.333333333333333,0.0,0.0
IC00366,73,39,1.8717948717948718,4,0.9227957286502331,7.3,0.0,0.0
IC00766,31,16,1.9375,4,1.2365947867699696,7.294117647058823,3.0,0.09375
IC00231,51,34,1.5,5,0.9293203772845852,7.285714285714286,7.0,0.1346153846153846
IC00274,55,37,1.4864864864864864,5,0.8699176724016799,7.2368421052631575,0.0,0.0
IC02357,26,17,1.5294117647058822,5,1.2307338795828044,7.222222222222222,2.0,0.07407407407407407
IC00026,117,80,1.4625,5,0.8410925685444852,7.222222222222222,0.0,0.0
IC00922,9,4,2.25,4,1.2583057392117916,7.2,0.0,0.0
IC00610,36,19,1.894736842105263,4,1.1496249070460265,7.2,1.0,0.02702702702702703
IC00373,36,24,1.5,5,1.0215078369104984,7.2,8.0,0.21621621621621623
IC01576,36,29,1.2413793103448276,6,0.950758058971633,7.2,0.0,0.0
IC00456,36,19,1.894736842105263,4,0.9941348467724346,7.2,3.0,0.08108108108108109
IC00056,33,22,1.5,5,1.0118347314702751,7.173913043478261,4.0,0.11764705882352941
IC00523,34,18,1.8888888888888888,4,0.9633818428657448,7.157894736842105,0.0,0.0
IC02552,10,6,1.6666666666666667,5,1.632993161855452,7.142857142857143,4.0,0.36363636363636365
IC00240,40,27,1.4814814814814814,5,1.014144974098885,7.142857142857143,2.0,0.04878048780487805
IC00273,32,17,1.8823529411764706,4,1.0537049480984033,7.111111111111111,12.0,0.36363636363636365
IC00605,55,30,1.8333333333333333,4,0.59209349991676,7.096774193548387,0.0,0.0
IC00083,65,45,1.4444444444444444,5,0.8408749651825217,7.065217391304348,1.0,0.015151515151515152
IC01738,37,20,1.85,4,1.089422831256605,7.0476190476190474,0.0,0.0
IC03633,7,3,2.3333333333333335,4,1.5275252316519465,7.0,0.0,0.0
IC04966,7,3,2.3333333333333335,4,1.5275252316519465,7.0,0.0,0.0
IC00632,66,37,1.7837837837837838,4,0.8210811008506859,6.947368421052632,3.0,0.04477611940298507
IC00388,33,18,1.8333333333333333,4,1.0431851677040116,6.947368421052632,3.0,0.08823529411764706
IC00557,19,10,1.9,4,1.1972189997378648,6.909090909090909,3.0,0.15
IC00968,66,47,1.4042553191489362,5,0.8762463041684784,6.875,0.0,0.0
IC01840,24,13,1.8461538461538463,4,0.8006407690254357,6.857142857142857,1.0,0.04
IC00992,60,34,1.7647058823529411,4,0.923065496524185,6.857142857142857,0.0,0.0
IC00257,56,40,1.4,5,0.8412444993533733,6.829268292682927,0.0,0.0
IC00527,29,16,1.8125,4,1.0468205831628137,6.823529411764706,3.0,0.1
IC02968,22,12,1.8333333333333333,4,1.0298573010888745,6.769230769230769,3.0,0.13043478260869565
IC00365,49,28,1.75,4,0.8871510790372952,6.758620689655173,0.0,0.0
IC03879,9,3,3.0,3,0.0,6.75,0.0,0.0
IC01191,32,18,1.7777777777777777,4,1.1659661762602749,6.7368421052631575,5.0,0.15151515151515152
IC00765,37,21,1.7619047619047619,4,0.9952267030562386,6.7272727272727275,7.0,0.18421052631578946
IC00277,20,14,1.4285714285714286,5,1.0894095588038442,6.666666666666667,1.0,0.047619047619047616
IC04661,5,2,2.5,4,2.1213203435596424,6.666666666666667,0.0,0.0
IC02872,10,5,2.0,4,1.4142135623730951,6.666666666666667,0.0,0.0
IC04630,5,2,2.5,4,2.1213203435596424,6.666666666666667,0.0,0.0
IC00505,28,20,1.4,5,0.9947229183096798,6.666666666666667,9.0,0.3103448275862069
IC05972,5,2,2.5,4,2.1213203435596424,6.666666666666667,0.0,0.0
IC01883,5,2,2.5,4,2.1213203435596424,6.666666666666667,0.0,0.0
IC01884,5,2,2.5,4,2.1213203435596424,6.666666666666667,0.0,0.0
IC00946,10,5,2.0,4,1.4142135623730951,6.666666666666667,0.0,0.0
IC03029,5,2,2.5,4,2.1213203435596424,6.666666666666667,3.0,0.5
IC01846,20,11,1.8181818181818181,4,1.2504544628399563,6.666666666666667,3.0,0.14285714285714285
IC00769,45,26,1.7307692307692308,4,1.0791734729020093,6.666666666666667,4.0,0.08695652173913043
IC05224,5,2,2.5,4,2.1213203435596424,6.666666666666667,1.0,0.16666666666666666
IC01621,5,2,2.5,4,2.1213203435596424,6.666666666666667,0.0,0.0
IC03070,5,2,2.5,4,2.1213203435596424,6.666666666666667,3.0,0.5
IC01242,15,8,1.875,4,1.3562026818605375,6.666666666666667,4.0,0.25
IC00214,48,28,1.7142857142857142,4,1.0131411680782823,6.620689655172414,1.0,0.02040816326530612
IC01795,33,19,1.736842105263158,4,0.8056815791722831,6.6,0.0,0.0
IC00635,21,15,1.4,5,1.121223821162776,6.5625,6.0,0.2727272727272727
IC00491,62,37,1.6756756756756757,4,0.8836180061433677,6.526315789473684,0.0,0.0
IC00486,39,17,2.2941176470588234,3,0.469668218313862,6.5,0.0,0.0
IC00283,52,31,1.6774193548387097,4,0.9447079539622655,6.5,8.0,0.1509433962264151
IC01706,13,7,1.8571428571428572,4,1.2149857925879117,6.5,6.0,0.42857142857142855
IC03848,13,7,1.8571428571428572,4,1.2149857925879117,6.5,0.0,0.0
IC00713,13,7,1.8571428571428572,4,1.0690449676496976,6.5,9.0,0.6428571428571429
IC00091,34,20,1.7,4,0.9233805168766387,6.476190476190476,6.0,0.17142857142857143
IC00706,44,33,1.3333333333333333,5,0.7772815877574012,6.470588235294118,0.0,0.0
IC00734,29,17,1.7058823529411764,4,0.985184366143778,6.444444444444445,11.0,0.36666666666666664
IC00378,18,13,1.3846153846153846,5,1.12089707663561,6.428571428571429,3.0,0.15789473684210525
IC00076,53,32,1.65625,4,0.9370294518041508,6.424242424242424,1.0,0.018518518518518517
IC00151,40,24,1.6666666666666667,4,0.9168313422570847,6.4,7.0,0.17073170731707318
IC00758,8,4,2.0,4,1.4142135623730951,6.4,0.0,0.0
IC00103,16,9,1.7777777777777777,4,0.97182531580755,6.4,5.0,0.29411764705882354
IC00158,46,28,1.6428571428571428,4,0.9114207758701961,6.344827586206897,7.0,0.14893617021276595
IC00042,130,81,1.6049382716049383,4,0.8467439451463326,6.341463414634147,0.0,0.0
IC01258,19,11,1.7272727272727273,4,1.009049958219026,6.333333333333333,0.0,0.0
IC00548,24,18,1.3333333333333333,5,0.9701425001453319,6.315789473684211,4.0,0.16
IC00210,185,87,2.1264367816091956,3,0.5867648334675253,6.306818181818182,0.0,0.0
IC01722,22,13,1.6923076923076923,4,1.031553471276484,6.285714285714286,1.0,0.043478260869565216
IC01700,11,6,1.8333333333333333,4,1.3291601358251257,6.285714285714286,4.0,0.3333333333333333
IC00421,17,10,1.7,4,1.0593499054713802,6.181818181818182,2.0,0.1111111111111111
IC00636,43,27,1.5925925925925926,4,0.9306432539361504,6.142857142857143,5.0,0.11363636363636363
IC00030,86,69,1.2463768115942029,5,0.6040499857931819,6.142857142857143,0.0,0.0
IC00671,38,24,1.5833333333333333,4,0.9286112429750728,6.08,10.0,0.2564102564102564
IC00466,47,30,1.5666666666666667,4,0.8172001541568765,6.064516129032258,0.0,0.0
IC00140,53,34,1.5588235294117647,4,0.8595691828094179,6.057142857142857,9.0,0.16666666666666666
IC05032,6,2,3.0,3,0.0,6.0,0.0,0.0
IC00554,12,7,1.7142857142857142,4,1.1126972805283735,6.0,0.0,0.0
IC04707,6,3,2.0,4,1.7320508075688772,6.0,0.0,0.0
IC02231,21,13,1.6153846153846154,4,0.8697184926229041,6.0,1.0,0.045454545454545456
IC00194,60,39,1.5384615384615385,4,0.719874033065356,6.0,0.0,0.0
IC03402,6,3,2.0,4,1.7320508075688772,6.0,0.0,0.0
IC04989,6,2,3.0,3,0.0,6.0,0.0,0.0
IC00307,67,44,1.5227272727272727,4,0.9273276524793457,5.955555555555556,0.0,0.0
IC00995,58,38,1.5263157894736843,4,0.7618200860621478,5.948717948717949,0.0,0.0
IC00566,41,20,2.05,3,0.5104177855340404,5.857142857142857,0.0,0.0
IC00446,16,10,1.6,4,1.07496769977314,5.818181818181818,2.0,0.11764705882352941
IC01506,45,30,1.5,4,0.7768193328323317,5.806451612903226,0.0,0.0
IC00328,55,37,1.4864864864864864,4,0.7681732162019773,5.7894736842105265,1.0,0.017857142857142856
IC00453,13,8,1.625,4,1.0606601717798212,5.777777777777778,6.0,0.42857142857142855
IC00073,13,8,1.625,4,1.0606601717798212,5.777777777777778,0.0,0.0
IC00836,13,8,1.625,4,1.0606601717798212,5.777777777777778,0.0,0.0
IC00221,53,36,1.4722222222222223,4,0.7362496126066839,5.72972972972973,7.0,0.12962962962962962
IC01765,10,6,1.6666666666666667,4,1.2110601416389966,5.714285714285714,3.0,0.2727272727272727
IC01815,10,6,1.6666666666666667,4,1.2110601416389968,5.714285714285714,0.0,0.0
IC00825,19,9,2.111111111111111,3,0.3333333333333333,5.7,0.0,0.0
IC00483,38,19,2.0,3,0.3333333333333333,5.7,0.0,0.0
IC00213,27,18,1.5,4,0.8574929257125441,5.684210526315789,0.0,0.0
IC00023,88,61,1.4426229508196722,4,0.7421722658056871,5.67741935483871,0.0,0.0
IC00474,34,17,2.0,3,0.3535533905932738,5.666666666666667,0.0,0.0
IC00412,14,9,1.5555555555555556,4,1.0137937550497031,5.6,0.0,0.0
IC02489,7,4,1.75,4,1.5,5.6,0.0,0.0
IC00430,42,29,1.4482758620689655,4,0.78313504110775,5.6,10.0,0.23255813953488372
IC00157,32,22,1.4545454545454546,4,0.8004327833694973,5.565217391304348,0.0,0.0
IC00043,93,66,1.4090909090909092,4,0.7840186953672182,5.552238805970149,0.0,0.0
IC00226,18,12,1.5,4,1.0,5.538461538461538,0.0,0.0
IC00201,11,7,1.5714285714285714,4,1.1338934190276817,5.5,0.0,0.0
IC00565,22,15,1.4666666666666666,4,0.9154754164341269,5.5,4.0,0.17391304347826086
IC00087,102,74,1.3783783783783783,4,0.6964234010274958,5.44,0.0,0.0
IC00374,39,28,1.3928571428571428,4,0.7373267889143819,5.379310344827586,12.0,0.3
IC01260,12,8,1.5,4,1.0690449676496976,5.333333333333333,0.0,0.0
IC00463,32,17,1.8823529411764706,3,0.48507125007266594,5.333333333333333,0.0,0.0
IC02303,8,5,1.6,4,1.3416407864998738,5.333333333333333,0.0,0.0
IC00969,24,17,1.411764705882353,4,0.8702602720890289,5.333333333333333,3.0,0.12
IC03047,8,5,1.6,4,1.3416407864998738,5.333333333333333,0.0,0.0
IC03165,7,3,2.3333333333333335,3,1.1547005383792515,5.25,0.0,0.0
IC03262,7,3,2.3333333333333335,3,1.1547005383792515,5.25,0.0,0.0
IC01967,21,11,1.9090909090909092,3,0.7006490497453707,5.25,0.0,0.0
IC03191,7,3,2.3333333333333335,3,1.1547005383792515,5.25,0.0,0.0
IC01007,7,3,2.3333333333333335,3,0.5773502691896258,5.25,0.0,0.0
IC00264,30,22,1.3636363636363635,4,0.7267314002700915,5.217391304347826,2.0,0.06451612903225806
IC00846,13,9,1.4444444444444444,4,1.0137937550497031,5.2,1.0,0.07142857142857142
IC00150,38,21,1.8095238095238095,3,0.749603069567329,5.181818181818182,6.0,0.15384615384615385
IC00229,67,38,1.763157894736842,3,0.8198289381992815,5.153846153846154,0.0,0.0
IC03616,18,13,1.3846153846153846,4,0.9607689228305228,5.142857142857143,0.0,0.0
IC00237,23,17,1.3529411764705883,4,0.7859052479933758,5.111111111111111,0.0,0.0
IC00287,14,10,1.4,4,0.9660917830792958,5.090909090909091,0.0,0.0
IC00996,71,41,1.7317073170731707,3,0.7753834613887002,5.071428571428571,0.0,0.0
IC01775,19,14,1.3571428571428572,4,0.8418973861410953,5.066666666666666,0.0,0.0
IC01125,20,15,1.3333333333333333,4,0.816496580927726,5.0,0.0,0.0
IC04883,5,2,2.5,3,0.7071067811865476,5.0,1.0,0.16666666666666666
IC02063,10,5,2.0,3,1.0,5.0,2.0,0.18181818181818182
IC00648,25,14,1.7857142857142858,3,0.8017837257372732,5.0,3.0,0.11538461538461539
IC01593,25,19,1.3157894736842106,4,0.7492686492653551,5.0,0.0,0.0
IC01691,5,2,2.5,3,0.7071067811865476,5.0,0.0,0.0
IC00716,26,20,1.3,4,0.7326950970650465,4.9523809523809526,5.0,0.18518518518518517
IC00327,47,37,1.2702702702702702,4,0.6931669932133818,4.947368421052632,0.0,0.0
IC00211,61,36,1.6944444444444444,3,0.7099072150416942,4.945945945945946,0.0,0.0
IC00848,16,12,1.3333333333333333,4,0.8876253645985945,4.923076923076923,0.0,0.0
IC00234,31,18,1.7222222222222223,3,0.8264420947336314,4.894736842105263,4.0,0.125
IC00718,22,17,1.2941176470588236,4,0.7717436331412897,4.888888888888889,0.0,0.0
IC00847,11,8,1.375,4,1.0606601717798212,4.888888888888889,0.0,0.0
IC00510,12,9,1.3333333333333333,4,1.0,4.8,0.0,0.0
IC01925,24,14,1.7142857142857142,3,0.825420305855557,4.8,3.0,0.12
IC02020,16,9,1.7777777777777777,3,0.8333333333333335,4.8,0.0,0.0
IC00495,35,21,1.6666666666666667,3,0.5773502691896258,4.7727272727272725,0.0,0.0
IC00694,13,10,1.3,4,0.9486832980505138,4.7272727272727275,0.0,0.0
IC00488,20,16,1.25,4,0.7745966692414834,4.705882352941177,0.0,0.0
IC00383,28,23,1.2173913043478262,4,0.6712621584563621,4.666666666666667,0.0,0.0
IC00230,14,8,1.75,3,0.8864052604279183,4.666666666666667,0.0,0.0
IC00579,14,8,1.75,3,0.8864052604279182,4.666666666666667,0.0,0.0
IC00405,17,10,1.7,3,0.8232726023485646,4.636363636363637,3.0,0.16666666666666666
IC00556,20,12,1.6666666666666667,3,0.8876253645985945,4.615384615384615,3.0,0.14285714285714285
IC00382,31,26,1.1923076923076923,4,0.6336706254344299,4.592592592592593,0.0,0.0
IC00993,55,35,1.5714285714285714,3,0.814779446364774,4.583333333333333,0.0,0.0
IC00401,29,18,1.6111111111111112,3,0.6978023391872253,4.578947368421052,0.0,0.0
IC03550,17,14,1.2142857142857142,4,0.8017837257372732,4.533333333333333,4.0,0.2222222222222222
IC01042,9,5,1.8,3,0.8366600265340756,4.5,1.0,0.1
IC01264,3,1,3.0,3,0.0,4.5,0.0,0.0
IC01275,18,11,1.6363636363636365,3,0.674199862463242,4.5,1.0,0.05263157894736842
IC06042,3,1,3.0,3,0.0,4.5,0.0,0.0
IC00135,18,11,1.6363636363636365,3,0.6741998624632421,4.5,3.0,0.15789473684210525
IC04142,3,1,3.0,3,0.0,4.5,8.0,2.0
IC05225,3,1,3.0,3,0.0,4.5,0.0,0.0
IC00428,18,11,1.6363636363636365,3,0.8090398349558905,4.5,3.0,0.15789473684210525
IC00071,45,29,1.5517241379310345,3,0.78313504110775,4.5,0.0,0.0
IC05849,3,1,3.0,3,0.0,4.5,0.0,0.0
IC04049,3,1,3.0,3,0.0,4.5,4.0,1.0
IC02502,6,3,2.0,3,1.0,4.5,0.0,0.0
IC01176,12,7,1.7142857142857142,3,0.7559289460184545,4.5,1.0,0.07692307692307693
IC00678,3,1,3.0,3,0.0,4.5,2.0,0.5
IC02342,3,1,3.0,3,0.0,4.5,0.0,0.0
IC01464,3,1,3.0,3,0.0,4.5,0.0,0.0
IC05806,3,1,3.0,3,0.0,4.5,0.0,0.0
IC03246,6,3,2.0,3,1.0,4.5,0.0,0.0
IC03623,3,1,3.0,3,0.0,4.5,0.0,0.0
IC04612,3,1,3.0,3,0.0,4.5,0.0,0.0
IC03622,3,1,3.0,3,0.0,4.5,0.0,0.0
IC05052,3,1,3.0,3,0.0,4.5,0.0,0.0
IC04855,6,3,2.0,3,1.0,4.5,0.0,0.0
IC00911,3,1,3.0,3,0.0,4.5,1.0,0.25
IC05082,6,3,2.0,3,1.0,4.5,0.0,0.0
IC01283,12,7,1.7142857142857142,3,0.9511897312113419,4.5,9.0,0.6923076923076923
IC00398,3,1,3.0,3,0.0,4.5,1.0,0.25
IC04950,3,1,3.0,3,0.0,4.5,0.0,0.0
IC03203,3,1,3.0,3,0.0,4.5,0.0,0.0
